source_file,Trial #,tau_boost,z_offset,amp_push,push_ratio,swing_time,Score
optimzation_log_cmaes_1.csv,45,9.485339752805594,0.3317244884268314,0.719295779945491,0.6282597894634335,0.7825687644168722,-286.0
optimization_log_cmaes_2.csv,12,8.596279341346591,0.1857213131373814,0.5913990835181759,0.518894240435649,0.5016757697277054,-323.0
optimization_log_cmaes_3.csv,37,8.984667044884997,0.2717081599662067,0.7900851518912241,0.5040906874113585,0.5245649099257139,-367.0
