Trial #,tau_boost,z_offset,amp_push,push_ratio,swing_time,Distance (cm),Score
1,12.129553205232273,0.22854127785604778,0.6763539420107447,0.7876601240619092,1.2366784001488962,122.0,-122.0
2,12.800277619120793,0.22327731181270574,0.6318777188090441,0.5559803050521538,1.1015263349918054,144.0,-144.0
3,11.273170093376168,0.19724526801386236,0.497903710781568,0.7779020708741077,1.3908535995110358,107.0,-107.0
4,11.317920176870505,0.23207715341922294,0.43349059382543376,0.7849320725555051,1.1417952362567294,126.0,-126.0
5,7.9778049774044595,0.24762543303770276,0.6961185562939153,0.6430915675236087,1.1258149220380065,251.0,-251.0
6,11.057416151200256,0.29203586149957816,0.478399801782473,0.6603416486345445,0.5467195142694604,182.0,-182.0
7,7.932042441966565,0.24919974770184247,0.7073934533325541,0.6417445603236022,1.1111627421062145,257.0,-257.0
8,5.0,0.4,0.4,0.5,0.5,Failed,1000.0
9,7.646881446015126,0.2509818943363338,0.8,0.6153836124985312,1.2985571500426496,257.0,-257.0
10,7.513431012901182,0.2520207812543893,0.7620717644569995,0.5410553621290718,0.8075162186073002,253.0,-253.0
11,8.070524007000289,0.25010816411341685,0.7814764892843263,0.7233649895864102,1.7969631333757023,177.0,-177.0
12,7.855465922186509,0.24969186143893446,0.7093280859935395,0.6215299777634782,0.9802796531052322,259.0,-259.0
13,7.635249782449831,0.2520560613109074,0.7958768365312674,0.6091180643330482,1.1340871051796588,258.0,-258.0
14,7.782487628607777,0.25364666987852325,0.5597383050207129,0.6205881146864642,0.5,215.0,-215.0
15,7.536947711626695,0.2513520372900665,0.8,0.5604215586846146,1.0737212142078731,258.0,-258.0
16,6.560102120149927,0.2502100524383267,0.8,0.7363206503005723,0.9704525862226581,184.0,-184.0
17,7.740147159925611,0.25111670182325563,0.7611641127498039,0.5976132109557769,1.0970705163674555,260.0,-260.0
18,6.978850502391104,0.2507687689202772,0.7305276056899508,0.5941212374063848,1.0774059396957538,244.0,-244.0
19,8.14234961632649,0.25105144763399206,0.8,0.5936466156822195,1.0879654332755704,269.0,-269.0
20,8.700531564699261,0.25139778955613507,0.8,0.5897267017260535,1.059159034765941,280.0,-280.0
21,12.432611931866772,0.251184102138306,0.6130683610109628,0.5930428733911779,1.0688379966707549,216.0,-216.0
22,5.0,0.1,0.8,0.5317990218059178,1.6089869174516345,183.0,-183.0
23,9.41174653473482,0.2540262310152515,0.8,0.5788916729865771,1.0130408996499325,290.0,-290.0
24,9.785205700864324,0.2581081617636844,0.8,0.5702683391868172,0.9697267576216506,293.0,-293.0
25,15.0,0.1,0.8,0.9,2.0,Failed,1000.0
26,5.0,0.15887586089718603,0.8,0.5,1.1524082205922586,172.0,-172.0
27,9.927817938003637,0.26024841201474763,0.8,0.5607865203420501,0.9418173062821532,280.0,-280.0
28,5.0,0.1,0.8,0.5,0.5,76.0,-76.0
29,5.0,0.17101665078046302,0.8,0.706115256913584,2.0,168.0,-168.0
30,9.726996114008005,0.24832010180347397,0.8,0.5672857748479352,0.9146943207420666,290.0,-290.0
31,9.604983504296385,0.24600797755564197,0.8,0.5602688220914238,1.1028526194840238,252.0,-252.0
32,9.749702923869547,0.2510465071701421,0.8,0.5697969834271326,0.8210355355950021,311.0,-311.0
33,9.964224066473177,0.2521699851252833,0.8,0.5650019518785814,0.713040031225693,322.0,-322.0
34,10.204996708310537,0.2527275849483566,0.8,0.5595339822464043,0.6259696798791454,383.0,-383.0
35,10.879928020894233,0.25429659099806046,0.8,0.5,0.5,318.0,-318.0
36,11.0285064929496,0.2593259510877069,0.8,0.5992165336212216,0.5,210.0,-210.0
37,10.105956589462716,0.24914631442163152,0.8,0.5,0.5,321.0,-321.0
38,15.0,0.34894255967704646,0.8,0.5,0.5,43.0,-43.0
39,8.295587901118212,0.20811401827369302,0.8,0.5,2.0,246.0,-246.0
40,8.838135495720982,0.2210466382142623,0.8,0.5,0.5,296.0,-296.0
41,15.0,0.2921961557610465,0.8,0.5,2.0,Failed,1000.0
42,6.960308155692437,0.1520474814649509,0.8,0.5,1.3949835718428727,225.0,-225.0
43,7.189793573135473,0.1,0.8,0.5,2.0,181.0,-181.0
44,11.535464948014303,0.1,0.8,0.5,0.5,Failed,1000.0
45,7.679963877721742,0.1974631972170507,0.8,0.5,1.658444270997237,259.0,-259.0
46,7.700889985284889,0.16124606684256448,0.8,0.9,2.0,95.0,-95.0
47,5.0,0.27175993738912785,0.8,0.5,2.0,332.0,-332.0
48,5.0,0.32151836403199674,0.8,0.5,2.0,349.0,-349.0
49,5.0,0.4,0.8,0.5,2.0,351.0,-351.0
50,5.0,0.4,0.8,0.9,2.0,226.0,-226.0
