source_file,Trial #,tau_boost,z_offset,amp_push,push_ratio,swing_time,Score,score_origin
optimization_results_1.csv,20,13.616338315097169,0.3544424314447429,0.8,0.6286070626296544,0.8138482101470481,-398.0,Score
optimization_results_2.csv,34,10.204996708310537,0.2527275849483566,0.8,0.5595339822464043,0.6259696798791454,-383.0,Score
optimization_results_3.csv,49,6.531265465514543,0.3815182820240927,0.8,0.5,2.0,-399.0,Score
